Totals,PlayerID,Year,Position Estimate,+/- Per 100 Poss.,Turnovers,Fouls Committed,Fouls Drawn,Misc.,Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
Morris Peterson,petermo01,2004,SF,26,TOR,82,2148,,8%,80%,12%,,-1.5,3.9,37,17,84,7,42,,259,9,17
Eric Piatkowski,piatker01,2004,SF,33,HOU,49,703,,7%,89%,4%,,-1.0,-3.6,20,5,23,0,6,,62,0,6
Paul Pierce,piercpa01,2004,SG,26,BOS,80,3099,,54%,46%,,,-1.3,0.6,131,103,100,40,226,,973,49,77
Mickael Pietrus,pietrmi01,2004,PG,21,GSW,53,748,62%,37%,1%,,,6.3,8.7,16,9,47,5,29,,64,4,12
Scottie Pippen,pippesc01,2004,SF,38,CHI,23,412,,3%,88%,9%,,-22.3,-17.1,22,7,14,0,7,,110,1,7
Zoran Planinic,planizo01,2004,SG,21,NJN,49,473,,81%,19%,,,-8.9,-13.3,16,10,23,5,20,,149,4,11
Scot Pollard,pollasc01,2004,C,28,IND,61,678,,,,3%,97%,-5.6,-14.8,8,5,63,3,11,,23,3,22
Olden Polynice,polynol01,2004,C,39,LAC,2,12,,,,78%,22%,4.5,9.6,2,2,0,0,0,,2,0,0
Mark Pope,popema01,2004,PF,31,DEN,4,20,,,,100%,,-48.8,-50.0,0,1,4,2,1,,0,1,0
James Posey,poseyja01,2004,SG,27,MEM,82,2451,1%,67%,32%,,,3.6,2.0,36,40,85,24,116,,282,25,54
Vitaly Potapenko,potapvi01,2004,C,28,SEA,65,1419,,,,,100%,-3.4,-4.3,19,24,71,16,39,,125,7,23
Tayshaun Prince,princta01,2004,SF,23,DET,82,2701,,1%,95%,4%,,6.8,0.8,55,38,80,16,61,,413,19,40
Joel Przybilla,przybjo01,2004,C,24,TOT,17,347,,,,,100%,-10.4,-6.8,7,2,26,5,16,,18,3,7
Joel Przybilla,przybjo01,2004,C,24,MIL,5,33,,,,,100%,7.4,6.2,1,1,2,0,1,,8,0,0
Joel Przybilla,przybjo01,2004,C,24,ATL,12,314,,,,,100%,-12.3,-8.2,6,1,24,5,15,,10,3,7
Vladimir Radmanovic,radmavl01,2004,PF,23,SEA,77,2321,,,1%,80%,19%,-0.2,1.1,50,36,93,14,52,,336,9,47
Zach Randolph,randoza01,2004,PF,22,POR,81,3067,,,,73%,28%,-1.3,1.2,68,93,77,47,184,,360,46,121
Theo Ratliff,ratlith01,2004,C,30,TOT,85,2664,,,,,100%,-0.5,4.4,26,34,131,36,95,,161,12,31
Theo Ratliff,ratlith01,2004,C,30,ATL,53,1648,,,,,100%,-3.5,2.1,21,22,81,28,64,,115,8,25
Theo Ratliff,ratlith01,2004,C,30,POR,32,1016,,,,1%,100%,4.5,8.1,5,12,50,8,31,,46,4,6
Zeljko Rebraca,rebraze01,2004,C,31,TOT,24,273,,,,,100%,-7.9,-13.0,8,4,23,4,14,,15,2,4
Zeljko Rebraca,rebraze01,2004,C,31,DET,21,222,,,,,100%,-8.1,-15.4,6,3,17,3,14,,10,2,2
Zeljko Rebraca,rebraze01,2004,C,31,ATL,3,51,,,,,100%,-7.3,-2.6,2,1,6,1,0,,5,0,2
Michael Redd,reddmi01,2004,SG,24,MIL,82,3021,,94%,6%,,,-1.1,-10.4,43,48,42,17,157,,407,37,70
Glen Rice,ricegl01,2004,SF,36,LAC,18,262,,,61%,39%,,3.3,8.9,7,4,13,1,6,,53,0,2
Jason Richardson,richaja01,2004,SG,23,GSW,78,2936,7%,86%,8%,,,-0.3,1.6,70,89,72,23,158,,510,41,80
Quentin Richardson,richaqu01,2004,SG,23,LAC,65,2338,,91%,9%,,,-3.8,3.3,57,41,56,23,87,,303,21,68
Luke Ridnour,ridnolu01,2004,PG,22,SEA,69,1114,100%,,,,,-6.6,-8.2,47,21,45,6,20,,382,2,22
Clifford Robinson,robincl02,2004,PF,37,GSW,82,2846,,,,81%,19%,-1.6,-3.1,109,47,113,11,63,,588,12,43
Eddie Robinson,robined01,2004,SF,27,CHI,51,1024,,21%,76%,3%,,-4.1,3.9,32,10,33,2,26,,122,9,5
Glenn Robinson,robingl01,2004,SF,31,PHI,42,1336,,,76%,24%,,-5.1,-3.8,43,42,47,11,58,,122,8,24
Rodney Rogers,rogerro01,2004,PF,32,NJN,69,1409,,,27%,73%,,2.5,-0.5,54,25,93,15,43,,295,6,37
Sean Rooks,rooksse01,2004,C,34,TOT,55,595,,,,6%,95%,-5.3,-1.6,15,1,57,3,15,,63,5,6
Sean Rooks,rooksse01,2004,C,34,NOH,35,325,,,,,100%,-2.5,-2.3,9,1,25,2,7,,23,3,3
Sean Rooks,rooksse01,2004,C,34,ORL,20,270,,,,12%,88%,-8.6,-0.8,6,0,32,1,8,,40,2,3
Jalen Rose,roseja01,2004,PG-SF,31,TOT,66,2497,70%,20%,10%,,,-2.8,3.3,110,46,70,35,77,,739,20,39
Jalen Rose,roseja01,2004,SF,31,CHI,16,529,7%,46%,47%,,,-9.9,-3.4,14,11,16,6,15,,118,4,8
Jalen Rose,roseja01,2004,PG,31,TOR,50,1968,87%,13%,,,,-0.8,5.1,96,35,54,29,62,,621,16,31
Malik Rose,rosema01,2004,PF,29,SAS,67,1256,,,,100%,,4.8,-4.9,42,31,68,26,77,,154,9,40
Michael Ruffin,ruffimi01,2004,PF,27,UTA,41,733,,,,89%,11%,-3.8,-2.7,15,13,56,9,17,,86,2,27
Kareem Rush,rushka01,2004,SG,23,LAL,72,1244,1%,73%,26%,,,-0.7,-6.7,31,10,60,6,19,,129,4,14
Bryon Russell,russebr01,2004,SF,33,LAL,72,945,,3%,92%,6%,,1.4,-3.4,23,11,48,2,16,,155,1,5
John Salmons,salmojo01,2004,SG,24,PHI,77,1603,4%,61%,34%,1%,,-2.3,0.5,44,24,51,3,31,,294,5,23
Jamal Sampson,sampsja01,2004,C,20,LAL,10,130,,,,,100%,-9.0,-13.4,4,1,8,1,4,,15,0,1
Daniel Santiago,santida01,2004,C,27,MIL,54,708,,,,,100%,2.7,1.7,13,8,51,5,44,,54,6,25
Brian Scalabrine,scalabr01,2004,PF,25,NJN,69,928,,,1%,76%,23%,-0.8,-4.7,17,8,48,7,29,,143,4,9
Ansu Sesay,sesayan01,2004,SF,27,SEA,57,583,,2%,66%,32%,,0.8,1.7,8,8,27,5,21,,47,7,13
Paul Shirley,shirlpa01,2004,PF,26,CHI,7,86,,,3%,81%,17%,-17.6,-10.9,6,2,3,0,2,,8,1,2
Bobby Simmons,simmobo01,2004,SF,23,LAC,56,1376,,9%,71%,20%,,-2.5,4.0,28,16,63,17,70,,211,15,43
Brian Skinner,skinnbr01,2004,C,27,MIL,56,1577,,,,3%,98%,-1.6,-4.8,22,26,82,14,64,,107,10,44
Tamar Slay,slayta01,2004,SG,23,NJN,22,165,,16%,81%,4%,,-15.4,-19.0,7,2,12,2,4,,30,0,5
Jabari Smith,smithja01,2004,C,26,SAC,31,168,,,,29%,71%,-13.2,-19.6,2,0,15,3,7,,24,0,6
Joe Smith,smithjo02,2004,PF,28,MIL,76,2254,,,,85%,15%,1.4,0.1,33,31,140,12,93,,173,16,62
Leon Smith,smithle01,2004,C,23,SEA,1,4,,,,,100%,16.7,17.3,0,0,0,0,0,,0,0,0
Steve Smith,smithst01,2004,SG,34,NOH,71,929,,48%,48%,3%,,-3.7,-4.4,10,10,38,13,25,,122,3,9
Theron Smith,smithth01,2004,SF,23,MEM,20,178,,,94%,6%,,0.6,-2.3,4,7,9,1,5,,16,2,5
Eric Snow,snower01,2004,PG,30,PHI,82,2966,100%,,,,,-2.0,2.6,127,32,81,16,112,,1246,21,61
Darius Songaila,songada01,2004,PF,25,SAC,73,976,,,,75%,25%,6.8,1.7,17,10,54,10,41,,113,9,37
Latrell Sprewell,sprewla01,2004,SF,33,MIN,82,3100,,12%,86%,2%,,7.2,5.0,91,43,46,13,122,,605,26,58
Jerry Stackhouse,stackje01,2004,SF,29,WAS,26,774,,6%,93%,1%,,-10.1,-5.1,55,28,20,5,37,,237,8,22
Vladimir Stepania,stepavl01,2004,C,27,POR,42,453,,,,3%,97%,5.3,7.8,7,2,24,6,17,,49,2,11
DeShawn Stevenson,stevede01,2004,SG-SF,22,TOT,80,2444,1%,70%,28%,1%,,-5.1,-1.8,59,32,61,21,89,,335,13,53
DeShawn Stevenson,stevede01,2004,SG,22,UTA,54,1511,,78%,22%,1%,,-3.1,-2.5,37,21,36,15,58,,193,8,36
DeShawn Stevenson,stevede01,2004,SF,22,ORL,26,933,3%,59%,38%,,,-8.4,-0.7,22,11,25,6,31,,142,5,17
Michael Stewart,stewami01,2004,C-PF,28,TOT,25,147,,,1%,61%,38%,-16.8,-14.8,1,1,20,0,2,,0,0,2
Michael Stewart,stewami01,2004,PF,28,CLE,8,76,,,,97%,3%,-29.1,-26.6,0,1,14,0,1,,0,0,2
Michael Stewart,stewami01,2004,C,28,BOS,17,71,,,2%,22%,76%,-3.5,-2.2,1,0,6,0,1,,0,0,0
Peja Stojakovic,stojape01,2004,SF,26,SAC,81,3264,,,93%,7%,,6.5,5.8,58,57,68,21,137,,381,32,55
Damon Stoudamire,stoudda01,2004,PG,30,POR,82,3118,100%,,,,,-2.4,-3.8,102,55,79,6,35,,1072,5,38
Amar'e Stoudemire,stoudam01,2004,PF,21,PHO,55,2025,,,5%,61%,35%,-3.4,1.5,46,70,86,39,207,,172,39,81
Erick Strickland,stricer01,2004,PG,30,MIL,43,571,25%,73%,1%,,,5.1,4.4,33,14,23,5,18,,195,5,10
Rod Strickland,stricro02,2004,PG,37,TOT,61,1197,99%,1%,,,,-6.0,1.2,51,27,36,4,37,,531,2,12
Rod Strickland,stricro02,2004,PG,37,ORL,46,915,99%,1%,,,,-5.5,3.0,40,23,30,2,29,,402,2,10
Rod Strickland,stricro02,2004,PG,37,TOR,15,282,100%,,,,,-7.7,-4.6,11,4,6,2,8,,129,0,2
Bruno Sundov,sundobr01,2004,C,23,TOT,5,33,,,,18%,82%,-11.6,-8.8,1,1,2,1,2,,2,0,0
Bruno Sundov,sundobr01,2004,C,23,CLE,4,29,,,,21%,79%,-2.9,0.1,1,1,1,1,2,,0,0,0
Bruno Sundov,sundobr01,2004,C,23,NYK,1,4,,,,,100%,-75.0,-73.5,0,0,1,0,0,,2,0,0
Bob Sura,surabo01,2004,SG,30,TOT,80,1663,11%,84%,5%,,,1.0,1.5,58,26,40,15,86,,530,11,29
Bob Sura,surabo01,2004,SG,30,DET,53,707,9%,82%,9%,,,0.9,-6.8,23,8,24,6,26,,198,1,11
Bob Sura,surabo01,2004,SG,30,ATL,27,956,12%,87%,2%,,,1.1,7.7,35,18,16,9,60,,332,10,18
Mike Sweetney,sweetmi01,2004,PF,21,NYK,42,494,,,,69%,31%,3.9,6.2,9,11,36,7,31,,31,10,14
Stromile Swift,swiftst01,2004,PF,24,MEM,77,1528,,,,62%,38%,3.2,0.7,43,28,103,8,110,,86,22,37
Wally Szczerbiak,szczewa02,2004,SF,26,MIN,28,622,,,91%,9%,,6.9,1.0,12,10,16,2,23,,74,2,13
Maurice Taylor,tayloma01,2004,PF,27,HOU,75,2081,,,,78%,22%,-1.4,-6.9,54,42,130,27,78,,232,16,49
Jason Terry,terryja01,2004,PG,26,ATL,81,3018,83%,17%,,,,-4.1,2.7,132,59,65,14,83,,957,20,50
Etan Thomas,thomaet01,2004,C,25,WAS,79,1901,,,,1%,99%,-8.4,-4.7,30,45,126,19,125,,154,21,63
Kenny Thomas,thomake01,2004,PF,26,PHI,74,2699,,,5%,91%,5%,-3.3,-1.9,55,49,93,31,141,,257,30,71
Kurt Thomas,thomaku01,2004,PF,31,NYK,80,2548,,,1%,86%,12%,-0.9,2.0,60,29,146,35,49,,341,5,37
Tim Thomas,thomati01,2004,SF,26,TOT,66,2089,,,89%,10%,,0.9,0.9,46,34,89,25,90,,275,20,53
Tim Thomas,thomati01,2004,SF,26,MIL,42,1343,,,88%,11%,1%,1.8,0.7,32,21,61,13,50,,202,12,35
Tim Thomas,thomati01,2004,SF,26,NYK,24,746,,,91%,9%,,-0.7,1.1,14,13,28,12,40,,73,8,18
Jamaal Tinsley,tinslja01,2004,PG,25,IND,52,1378,98%,2%,,,,13.7,10.8,84,17,57,4,10,,662,0,10
Robert Traylor,traylro01,2004,C,26,NOH,71,942,,,,33%,67%,1.3,2.1,14,21,78,14,63,,104,10,26
Gary Trent,trentga01,2004,C,29,MIN,68,1025,,,1%,52%,48%,-4.5,-14.4,14,18,59,16,41,,110,14,30
Jeff Trepagnier,trepaje01,2004,SG,24,DEN,11,96,6%,68%,27%,,,-12.3,-13.6,2,3,2,1,3,,9,0,5
Cezary Trybanski,trybace01,2004,C,24,TOT,7,15,,,,,100%,-50.3,-47.0,0,0,1,1,0,,0,0,0
Cezary Trybanski,trybace01,2004,C,24,PHO,4,10,,,,,100%,-14.3,-10.2,0,0,0,1,0,,0,0,0
Cezary Trybanski,trybace01,2004,C,24,NYK,3,5,,,,,100%,-122.2,-120.8,0,0,1,0,0,,0,0,0
Jake Tsakalidis,tsakaja01,2004,C,24,MEM,40,533,,,,,100%,-1.6,-5.1,9,8,49,4,27,,41,5,12
Nikoloz Tskitishvili,tskitni01,2004,PF,20,DEN,39,307,,,,60%,40%,-6.8,-8.4,4,4,26,4,14,,23,1,4
Hedo Turkoglu,turkohe01,2004,SF,24,SAS,80,2073,,,95%,5%,,12.3,8.8,46,31,81,5,60,,334,11,21
Ime Udoka,udokaim01,2004,SF,26,LAL,4,28,,65%,35%,,,-14.3,-18.3,3,0,2,0,1,,5,0,0
Nick Van Exel,vanexni01,2004,PG,32,GSW,39,1255,80%,21%,,,,-7.0,-9.3,58,15,19,1,33,,458,5,18
Keith Van Horn,vanhoke01,2004,SF,28,TOT,72,2340,,,79%,21%,1%,0.6,1.9,45,63,91,29,127,,268,12,71
Keith Van Horn,vanhoke01,2004,SF,28,NYK,47,1574,,,82%,17%,1%,0.0,2.6,32,44,62,21,93,,186,11,49
Keith Van Horn,vanhoke01,2004,SF,28,MIL,25,766,,,71%,29%,,1.8,0.5,13,19,29,8,34,,82,1,22
Jacque Vaughn,vaughja01,2004,PG,28,ATL,71,1271,97%,3%,,,,-8.8,-5.8,51,20,39,5,18,,431,6,12
Jake Voskuhl,voskuja01,2004,C,26,PHO,66,1606,,,,1%,99%,-2.0,3.6,25,12,100,32,87,,123,17,47
Slavko Vranes,vranesl01,2004,C,21,POR,1,3,,,,,100%,-8.3,-6.7,0,0,1,0,0,,0,0,0
Dwyane Wade,wadedw01,2004,PG,22,MIA,61,2126,55%,45%,,,,2.2,3.4,80,75,58,29,133,,647,29,71
Dajuan Wagner,wagneda02,2004,SG,20,CLE,44,708,33%,67%,,,,-8.3,-6.4,19,12,43,5,22,,107,3,24
Antoine Walker,walkean02,2004,PF,27,DAL,82,2840,,,23%,63%,14%,2.1,-9.7,132,37,100,20,94,,810,27,89
Samaki Walker,walkesa01,2004,PF,27,MIA,33,418,,,18%,62%,20%,-3.0,-4.1,4,4,21,5,20,,14,1,10
Ben Wallace,wallabe01,2004,C,29,DET,81,3050,,,,25%,75%,7.5,4.4,56,38,90,10,113,,299,23,58
Gerald Wallace,wallage01,2004,SF,21,SAC,37,337,,18%,79%,3%,,-3.3,-9.6,4,3,17,1,12,,41,2,9
John Wallace,wallajo01,2004,SF,29,MIA,37,368,,11%,81%,8%,,-7.8,-9.3,12,5,14,5,19,,31,5,8
Rasheed Wallace,wallara01,2004,PF,29,TOT,68,2390,,,29%,66%,5%,4.0,4.0,68,32,103,11,91,,341,21,27
Rasheed Wallace,wallara01,2004,PF,29,POR,45,1675,,,42%,57%,2%,-1.5,0.1,48,25,66,8,68,,245,17,14
Rasheed Wallace,wallara01,2004,PF,29,ATL,1,42,,,,54%,46%,0.1,4.9,3,0,0,0,2,,6,1,1
Rasheed Wallace,wallara01,2004,PF,29,DET,22,673,,,,90%,10%,18.0,13.8,17,7,37,3,21,,90,3,12
Luke Walton,waltolu01,2004,PF,23,LAL,72,730,,,6%,94%,1%,2.8,-1.4,35,5,32,2,15,,250,4,9
Charlie Ward,wardch01,2004,PG,33,TOT,71,1252,93%,7%,,,,-2.4,-4.8,65,20,47,8,8,,462,1,14
Charlie Ward,wardch01,2004,PG,33,NYK,35,827,89%,11%,,,,-3.7,-2.7,49,13,32,5,7,,368,1,7
Charlie Ward,wardch01,2004,PG,33,SAS,36,425,100%,,,,,0.1,-9.0,16,7,15,3,1,,94,0,7
Earl Watson,watsoea01,2004,PG,24,MEM,81,1669,99%,1%,,,,6.7,6.7,84,35,63,13,48,,860,8,28
Clarence Weatherspoon,weathcl01,2004,PF,33,TOT,52,868,,,13%,86%,1%,-3.8,-5.8,10,13,38,4,30,,70,6,26
Clarence Weatherspoon,weathcl01,2004,PF,33,NYK,15,216,,,46%,52%,2%,-1.5,0.2,1,4,11,1,7,,30,1,7
Clarence Weatherspoon,weathcl01,2004,PF,33,HOU,37,652,,,3%,97%,,-4.5,-7.7,9,9,27,3,23,,40,5,19
Chris Webber,webbech01,2004,PF,30,SAC,23,831,,,,98%,2%,-0.4,-7.5,31,19,39,6,54,,236,8,28
Bonzi Wells,wellsbo01,2004,SG,27,TOT,72,1872,5%,92%,3%,,,0.1,-2.3,66,54,64,35,80,,307,17,50
Bonzi Wells,wellsbo01,2004,SG,27,POR,13,404,,85%,15%,,,-6.3,-5.2,17,8,7,6,13,,76,5,10
Bonzi Wells,wellsbo01,2004,SG,27,MEM,59,1468,7%,93%,,,,1.9,-1.5,49,46,57,29,67,,231,12,40
Jiri Welsch,welscji01,2004,SG,24,BOS,81,2179,6%,93%,1%,,,-2.3,-2.1,53,57,84,11,77,,416,12,46
David Wesley,wesleda01,2004,SG,33,NOH,61,2001,1%,89%,10%,,,-1.6,-2.6,46,29,63,21,60,,392,7,36
David West,westda01,2004,PF,23,NOH,71,930,,,2%,96%,2%,-4.6,-5.5,17,15,67,9,41,,135,10,27
Jahidi White,whiteja01,2004,C,27,TOT,62,865,,,,4%,97%,-6.3,-2.7,17,15,95,25,65,,15,10,28
Jahidi White,whiteja01,2004,C,27,WAS,1,4,,,,,100%,0.0,6.0,0,1,0,0,0,,0,0,0
Jahidi White,whiteja01,2004,C,27,PHO,61,861,,,,4%,97%,-6.3,-2.8,17,14,95,25,65,,15,10,28
Rodney White,whitero02,2004,SF,23,DEN,72,985,,10%,61%,29%,1%,0.7,-0.4,37,18,51,16,44,,130,11,28
Chris Whitney,whitnch01,2004,PG,32,WAS,16,186,100%,,,,,-16.1,-10.6,4,1,3,1,1,,28,0,1
Chris Wilcox,wilcoch01,2004,C,21,LAC,65,1340,,,,36%,64%,-3.5,2.4,35,18,104,20,67,,107,18,28
Mike Wilks,wilksmi01,2004,PG,24,HOU,26,145,100%,,,,,9.6,7.9,4,3,6,0,6,,43,0,5
Aaron Williams,williaa01,2004,C,32,NJN,72,1337,,,,14%,86%,-2.0,-7.3,32,30,117,15,77,,172,21,20
Alvin Williams,willial02,2004,SG,29,TOR,56,1730,36%,63%,1%,,,-6.7,-5.9,38,21,60,8,26,,501,7,17
Eric Williams,willier01,2004,SF,31,TOT,71,1886,,3%,80%,17%,,2.7,7.4,34,29,87,20,130,,263,29,45
Eric Williams,willier01,2004,SF,31,BOS,21,513,,5%,68%,27%,,4.5,6.7,8,9,20,11,48,,54,10,12
Eric Williams,willier01,2004,SF,31,CLE,50,1373,,2%,85%,13%,,2.0,7.6,26,20,67,9,82,,209,19,33
Frank Williams,willifr02,2004,PG,23,NYK,56,714,42%,58%,,,,4.5,7.3,32,18,24,9,15,,268,0,17
Jason Williams,willija02,2004,PG,28,MEM,72,2115,100%,,,,,-0.1,-6.3,100,24,34,5,24,,1057,5,13
Jerome Williams,willije01,2004,PF,30,TOT,68,1637,,,22%,71%,7%,-6.2,-0.1,35,15,37,13,72,,158,21,30
Jerome Williams,willije01,2004,PF,30,TOR,15,407,,,,100%,,-4.7,-1.5,9,6,9,4,12,,22,1,4
Jerome Williams,willije01,2004,PF,30,CHI,53,1230,,,29%,61%,10%,-6.7,0.3,26,9,28,9,60,,136,20,26
Mo Williams,willima01,2004,SG,21,UTA,57,772,44%,56%,,,,-5.0,-4.3,29,15,35,4,18,,165,2,25
Scott Williams,willisc01,2004,C,35,TOT,43,527,,,,51%,49%,3.4,3.3,5,6,46,4,13,,35,2,11
Scott Williams,willisc01,2004,C,35,PHO,16,267,,,,22%,78%,2.0,6.5,1,3,24,2,6,,12,1,8
Scott Williams,willisc01,2004,C,35,DAL,27,260,,,,81%,19%,4.9,0.0,4,3,22,2,7,,23,1,3
Shammond Williams,willish01,2004,SG-PG,28,TOT,53,763,58%,42%,,,,-8.4,-3.2,28,14,19,1,17,,251,6,13
Shammond Williams,willish01,2004,SG,28,ORL,37,525,45%,54%,,,,-10.6,-3.2,20,4,14,0,11,,142,5,5
Shammond Williams,willish01,2004,PG,28,NOH,16,238,85%,15%,,,,-3.4,-3.2,8,10,5,1,6,,109,1,8
Corliss Williamson,willico02,2004,PF,30,DET,79,1574,,,28%,71%,1%,6.1,-0.8,41,32,86,23,80,,122,21,42
Kevin Willis,willike02,2004,C,41,SAS,48,373,,,,1%,99%,-2.2,-11.5,8,11,26,10,16,,24,1,7
Loren Woods,woodslo01,2004,C,25,MIA,38,506,,,,,100%,-3.1,-4.2,7,12,23,4,19,,25,1,15
Qyntel Woods,woodsqy01,2004,SF,22,POR,62,673,1%,8%,84%,8%,,-6.0,-5.3,21,14,43,11,31,,98,8,24
Metta World Peace,artesro01,2004,SF,24,IND,73,2714,,11%,89%,1%,,9.5,9.1,79,55,66,38,184,,608,41,86
Lorenzen Wright,wrighlo02,2004,C,28,MEM,65,1674,,,,,100%,0.3,-4.3,24,24,86,18,59,,160,11,47
Wang Zhizhi,zhizhwa01,2004,C,26,TOT,16,114,,,,,100%,7.1,7.0,1,5,7,0,4,,5,0,6
Wang Zhizhi,zhizhwa01,2004,C,26,LAC,2,9,,,,,100%,10.0,15.1,0,0,0,0,2,,0,0,0
Wang Zhizhi,zhizhwa01,2004,C,26,MIA,14,105,,,,,100%,6.8,6.4,1,5,7,0,2,,5,0,6
