Player,PlayerID,Year,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Sam Vincent,vincesa01,1988,PG,24,SEA,43,548,13.5,.547,.086,.395,3.4,6.7,5.0,32.8,1.8,0.5,22.6,16.9,,0.6,0.4,1.0,.089,,0.3,-0.8,-0.5,0.2
Sam Vincent,vincesa01,1988,PG,24,CHI,29,953,16.1,.531,.026,.346,2.2,10.2,6.2,35.6,1.8,0.8,19.1,19.8,,1.2,1.1,2.3,.115,,0.7,-0.1,0.6,0.6
Danny Vranes,vraneda01,1988,SF,29,PHI,57,772,7.0,.444,.025,.289,6.7,10.9,8.8,6.3,1.7,2.6,15.5,8.8,,-0.1,0.6,0.6,.035,,-3.0,1.3,-1.7,0.1
Mark Wade,wadema01,1988,PG,22,GSW,11,123,4.5,.184,.100,.200,2.6,11.2,6.8,32.5,2.7,0.5,37.4,11.4,,-0.4,0.1,-0.3,-0.110,,-5.8,-1.2,-7.1,-0.2
Milt Wagner,wagnemi01,1988,SG,24,LAL,40,380,10.4,.476,.068,.197,1.3,6.8,4.2,21.7,0.8,0.6,12.1,20.0,,0.1,0.2,0.4,.046,,-3.0,-1.5,-4.5,-0.2
Granville Waiters,waitegr01,1988,C,27,CHI,22,114,4.2,.301,.034,.069,9.1,19.0,14.1,1.1,0.9,7.9,16.7,13.5,,-0.3,0.2,0.0,-0.021,,-9.5,1.1,-8.4,-0.2
Darrell Walker,walkeda01,1988,SG,26,WSB,52,940,10.6,.460,.021,.361,5.1,10.1,7.5,14.7,3.2,0.6,17.0,17.8,,-0.4,1.2,0.8,.041,,-2.7,2.0,-0.7,0.3
Kenny Walker,walkeke01,1988,SF,23,NYK,82,2139,12.3,.512,.001,.245,10.0,10.9,10.4,5.8,1.4,1.7,9.3,16.9,,2.5,2.3,4.7,.106,,-0.8,0.1,-0.7,0.7
Jamie Waller,walleja01,1988,SG,23,NJN,9,91,7.1,.438,.050,.450,11.1,5.3,8.3,5.2,2.1,0.7,18.7,27.3,,-0.2,0.1,-0.2,-0.097,,-5.4,-1.8,-7.1,-0.1
Chris Washburn,washbch01,1988,C,22,TOT,37,260,10.9,.475,.000,.383,11.8,20.3,16.0,3.2,0.9,1.9,15.2,17.8,,-0.1,0.3,0.2,.035,,-2.8,-2.3,-5.0,-0.2
Chris Washburn,washbch01,1988,C,22,GSW,8,86,8.3,.465,.000,.250,11.3,14.6,12.9,4.9,0.5,0.0,16.5,20.0,,-0.1,0.0,-0.1,-0.036,,-3.1,-4.1,-7.2,-0.1
Chris Washburn,washbch01,1988,C,22,ATL,29,174,12.2,.482,.000,.469,12.1,23.2,17.6,2.3,1.1,2.8,14.5,16.7,,0.0,0.3,0.3,.070,,-2.6,-1.4,-3.9,-0.1
Duane Washington,washidu01,1988,SG,23,NJN,15,156,16.1,.531,.095,.476,3.6,13.1,8.2,31.3,3.7,0.0,15.1,16.2,,0.3,0.2,0.4,.138,,-0.5,2.6,2.0,0.2
Kermit Washington,washike01,1988,PF,36,GSW,6,56,12.9,.538,.000,.143,17.4,20.4,18.9,0.0,3.4,4.2,21.2,13.7,,0.0,0.1,0.1,.082,,-3.6,0.8,-2.7,0.0
Pearl Washington,washipe01,1988,PG,24,NJN,68,1379,13.1,.502,.090,.346,4.4,5.6,5.0,23.6,3.2,0.2,18.3,23.6,,-0.5,1.2,0.7,.025,,-1.8,-0.1,-1.9,0.0
Spud Webb,webbsp01,1988,PG,24,ATL,82,1347,14.8,.533,.047,.326,1.3,10.8,6.0,34.3,2.3,0.5,22.2,18.5,,0.9,1.4,2.3,.082,,-0.1,0.2,0.1,0.7
Chris Welp,welpch01,1988,C,24,PHI,10,132,12.4,.617,.000,.581,9.6,11.5,10.6,5.6,1.9,2.3,18.8,15.3,,0.2,0.1,0.3,.099,,-2.6,0.2,-2.3,0.0
Bill Wennington,wennibi01,1988,C,24,DAL,30,125,16.6,.549,.041,.388,12.4,21.4,17.0,4.8,2.0,4.1,13.6,22.0,,0.2,0.2,0.4,.146,,-3.3,1.2,-2.1,0.0
Mark West,westma01,1988,C,27,TOT,83,2098,13.1,.574,.002,.497,9.2,19.5,14.4,5.0,1.1,4.1,19.9,17.4,,0.4,2.7,3.1,.071,,-2.5,0.6,-2.0,0.0
Mark West,westma01,1988,C,27,CLE,54,1183,13.9,.599,.000,.484,8.5,19.2,14.0,6.2,1.0,3.9,19.2,17.1,,0.7,1.8,2.5,.102,,-2.0,1.2,-0.8,0.3
Mark West,westma01,1988,C,27,PHO,29,915,12.2,.544,.004,.514,10.0,19.8,14.9,3.5,1.1,4.3,20.7,17.7,,-0.3,0.9,0.6,.032,,-3.2,-0.2,-3.4,-0.3
Ennis Whatley,whatlen01,1988,PG,25,ATL,5,24,9.6,.511,.000,.444,0.0,18.7,9.3,11.8,4.2,0.0,27.1,25.9,,-0.1,0.0,0.0,-0.046,,-7.2,1.9,-5.3,0.0
Clinton Wheeler,wheelcl01,1988,PG,28,IND,59,513,12.0,.507,.000,.258,4.1,4.5,4.3,26.7,3.4,0.2,26.1,16.4,,-0.2,0.6,0.4,.039,,-1.3,0.9,-0.4,0.2
Eric White,whiteer01,1988,SF,22,LAC,17,352,15.2,.597,.008,.460,9.0,9.7,9.4,4.1,0.9,0.5,12.3,19.6,,0.6,0.2,0.8,.115,,-0.1,-1.4,-1.5,0.0
Tony White,whiteto01,1988,PG,22,TOT,49,581,9.4,.478,.024,.217,2.2,3.8,3.0,15.0,1.6,0.2,14.7,22.3,,-0.4,0.1,-0.3,-0.025,,-3.3,-2.2,-5.4,-0.5
Tony White,whiteto01,1988,PG,22,CHI,2,2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,.012,,-4.9,-1.2,-6.1,0.0
Tony White,whiteto01,1988,PG,22,NYK,12,117,1.7,.416,.022,.283,0.9,2.0,1.5,12.1,0.4,0.0,20.1,22.4,,-0.3,0.0,-0.3,-0.108,,-6.7,-3.2,-9.9,-0.2
Tony White,whiteto01,1988,PG,22,GSW,35,462,11.3,.493,.025,.202,2.6,4.2,3.4,15.8,1.9,0.3,13.3,22.4,,-0.1,0.1,0.0,-0.004,,-2.4,-1.9,-4.3,-0.3
Jerome Whitehead,whiteje01,1988,C,31,GSW,72,1221,10.8,.514,.000,.228,9.7,19.8,14.6,4.4,1.2,1.0,11.0,14.8,,0.9,0.7,1.6,.062,,-2.8,-1.4,-4.2,-0.7
Dominique Wilkins,wilkido01,1988,SF,28,ATL,78,2948,23.7,.534,.066,.335,7.9,11.0,9.5,13.5,1.7,1.0,8.9,35.2,,7.0,2.8,9.8,.160,,5.4,-1.1,4.3,4.7
Gerald Wilkins,wilkige01,1988,SG,24,NYK,81,2703,13.7,.493,.097,.184,4.4,7.2,5.7,19.1,1.6,0.5,12.9,24.7,,1.1,2.3,3.4,.061,,0.4,-0.8,-0.4,1.1
Buck Williams,willibu01,1988,PF,27,NJN,70,2637,18.2,.603,.001,.623,12.6,24.4,18.3,6.5,1.3,1.0,15.1,20.0,,4.8,2.8,7.6,.138,,1.3,-1.1,0.2,1.5
Herb Williams,willihe01,1988,C,29,IND,75,1966,12.0,.463,.008,.234,6.5,19.6,13.1,7.0,0.9,4.4,12.8,19.9,,-1.1,2.9,1.8,.044,,-3.2,1.1,-2.1,0.0
Hot Rod Williams,williho01,1988,PF,25,CLE,77,2106,15.8,.536,.002,.421,9.1,18.9,14.1,7.1,1.4,4.1,11.7,18.0,,2.4,3.3,5.7,.130,,-0.4,1.1,0.8,1.5
John Williams,willijo02,1988,SF,21,WSB,82,2428,14.9,.512,.042,.281,5.8,14.7,10.2,14.3,2.4,0.8,12.4,19.8,,1.9,3.1,5.0,.098,,0.1,1.2,1.3,2.0
Kevin Williams,willike01,1988,SG,26,SEA,80,1084,12.0,.498,.016,.271,6.2,7.0,6.6,12.5,2.7,0.4,11.9,21.2,,0.8,1.1,1.9,.084,,-2.9,0.3,-2.6,-0.1
Reggie Williams,willire01,1988,SF,23,LAC,35,857,7.6,.400,.136,.155,6.6,8.1,7.3,10.8,1.6,1.4,12.1,24.6,,-1.8,0.7,-1.1,-0.061,,-5.2,-1.4,-6.6,-1.0
Kevin Willis,willike02,1988,PF,25,ATL,75,2091,14.0,.548,.003,.357,12.4,16.7,14.5,1.9,1.6,1.2,14.8,18.8,,1.7,2.5,4.2,.095,,-1.1,-1.0,-2.1,-0.1
Nikita Wilson,wilsoni01,1988,SF,23,POR,15,54,2.3,.371,.000,.261,4.0,18.0,11.0,7.0,0.0,0.0,16.3,22.4,,-0.2,0.0,-0.1,-0.099,,-7.6,-3.7,-11.3,-0.1
Ricky Wilson,wilsori02,1988,PG,23,TOT,24,420,10.0,.490,.236,.364,0.5,6.5,3.5,20.0,2.6,0.4,16.4,14.5,,0.1,0.2,0.3,.032,,-2.6,0.0,-2.6,-0.1
Ricky Wilson,wilsori02,1988,PG,23,NJN,6,47,17.6,.663,.091,1.000,2.4,0.0,1.2,19.3,6.2,0.0,20.2,17.8,,0.1,0.1,0.1,.147,,-0.2,3.8,3.7,0.1
Ricky Wilson,wilsori02,1988,PG,23,SAS,18,373,9.1,.465,.253,.293,0.3,7.3,3.8,20.1,2.1,0.4,15.8,14.0,,0.0,0.1,0.1,.017,,-2.9,-0.5,-3.4,-0.1
David Wingate,wingada01,1988,SG,24,PHI,61,1419,8.5,.452,.073,.242,3.6,4.7,4.1,12.8,1.7,0.9,14.7,21.1,,-1.1,0.6,-0.5,-0.018,,-3.5,-1.3,-4.8,-1.0
Rickie Winslow,winslri01,1988,SF,23,MIL,7,45,-3.4,.252,.077,.154,7.5,10.0,8.8,5.7,1.1,0.0,22.4,16.7,,-0.2,0.0,-0.2,-0.165,,-11.9,-2.9,-14.8,-0.1
Randy Wittman,wittmra01,1988,SG,28,ATL,82,2412,11.6,.498,.000,.113,1.8,6.1,3.9,17.5,1.0,0.5,9.0,15.8,,2.2,1.3,3.5,.070,,-0.7,-0.5,-1.2,0.5
Joe Wolf,wolfjo01,1988,C,23,LAC,42,1137,7.6,.447,.045,.162,4.6,13.2,8.7,12.6,1.6,0.8,17.5,15.5,,-1.1,1.1,0.1,.002,,-4.8,0.4,-4.4,-0.7
Leon Wood,woodle01,1988,PG,25,TOT,52,909,15.4,.562,.407,.317,2.0,4.8,3.4,24.7,1.3,0.1,9.9,17.2,,2.1,0.0,2.2,.114,,2.5,-1.9,0.6,0.6
Leon Wood,woodle01,1988,PG,25,SAS,38,830,14.4,.547,.383,.323,2.1,4.6,3.3,23.6,1.2,0.1,9.5,16.9,,1.7,-0.1,1.7,.096,,1.9,-2.1,-0.3,0.4
Leon Wood,woodle01,1988,PG,25,ATL,14,79,25.7,.716,.633,.267,1.4,7.1,4.2,36.0,2.5,0.0,13.0,20.5,,0.4,0.1,0.5,.299,,9.2,0.5,9.7,0.2
Mike Woodson,woodsmi01,1988,SG,29,LAC,80,2534,14.7,.509,.062,.270,2.6,5.5,4.0,18.5,2.0,0.6,11.6,25.7,,1.1,2.0,3.1,.058,,-0.8,-0.4,-1.2,0.5
Orlando Woolridge,woolror01,1988,SF,28,NJN,19,622,14.5,.513,.008,.526,5.6,11.6,8.5,18.0,1.0,1.9,13.6,23.9,,0.4,0.4,0.8,.061,,-0.5,-0.9,-1.4,0.1
James Worthy,worthja01,1988,SF,26,LAL,75,2655,18.2,.571,.014,.262,5.8,10.0,8.0,16.2,1.3,1.2,10.7,22.8,,5.5,2.4,7.9,.143,,2.6,-0.2,2.3,2.9
Brad Wright,wrighbr01,1988,PF,25,DEN,2,7,-24.7,.200,.000,.000,0.0,15.6,7.5,0.0,0.0,0.0,28.6,39.0,,-0.1,0.0,-0.1,-0.677,,-29.9,-6.6,-36.5,-0.1
Danny Young,youngda01,1988,PG,25,SEA,77,949,13.3,.503,.353,.243,2.1,6.9,4.4,28.8,2.6,0.1,13.3,11.8,,1.6,0.8,2.4,.122,,0.4,0.7,1.1,0.8
Phil Zevenbergen,zevenph01,1988,C,23,SAS,8,58,13.7,.538,.000,.074,7.4,16.9,12.1,7.6,2.4,0.9,12.5,21.7,,0.0,0.0,0.0,.041,,-2.3,-0.2,-2.4,0.0
